0,0,1,0,1,4,-2,5.137,-5.832,5.084,-5.348,1,0,0,0,0,1,0,0,1,0,1.395096,1.184009,1.132939,0.962379,1.064271,0.563285,0.871655,1.28996,5.101807,2.860761,1.37934,1.126853,1.048375,0.881444,0,1.449113,1.687974,0.16184,1.965032,-1.593884,0,0,1
1,0,0,0,0,0,0,2.461,-1.126,2.271,-1.453,0,0,0,0,0,0,0,0,0,0,0.167345,0.73269,0.092667,0.131212,0.852956,0.085839,0.345753,0.555067,0.591204,1.431567,0.134711,0.242389,0,1.461755,2.218502,0.788381,0.508297,0,0.208333,-0.0625,0,0,0
0,1,0,0,1,0,-3,0.754,-3.407,2.146,-1.078,0,0,0,0,0,0,0,0,0,0,0.780734,0.529468,0.759114,1.001218,0.284269,1.045924,0.231818,0.502202,2.649,1.153724,0.38445,0.551079,0,0.518908,0.07642,1.1848,1.353865,0,0.978274,-0.395833,0,0,0
0,0,0,0,0,0,-4,0.476,-4.737,2.084,-1.549,0,0,0,1,0,0,0,0,0,0,0.838597,0.500084,0.626692,0.533198,0.26469,0.433864,0.23352,0.364116,2.999482,0.928501,1.08626,0,0.577692,0.365697,0.124434,0,1.886806,0,0.389167,-0.084135,0,0,0
0,0,1,0,1,0,-1,0.534,-3.026,2.304,-1.671,0,1,0,0,1,0,1,1,0,1,0.305319,0.180365,0.350736,0.209451,0.075302,0.475664,0.054983,0.15689,1.57479,0.220174,0.034286,0,0.071832,0.125311,0.992709,2.539609,0,0,0.03125,-0.822917,0,0,1
0,0,0,0,0,0,0,0.344,-1.985,1.49,-1.181,0,1,0,0,1,0,0,0,0,1,0.449444,0.392272,0.363737,0.326317,0.203021,0.237887,0.187342,0.249338,2.009323,0.676516,0.676536,0.092614,0,0.138215,1.651687,0.493065,0.043454,0,0.215774,-1.260417,0,0,0
0,0,1,0,1,0,-1,0.805,-2.985,0,-2.678,0,0,0,0,0,0,0,0,0,0,0.343649,0.249445,0.226254,0.312873,0.189721,0.474912,0.099685,0.257208,1.634984,0.626329,0.292098,0.55611,1.066627,0.018697,0,0.312772,0,0,0.125,-1.0125,0,0,0
0,1,0,0,0,1,0,0.978,-0.08,1.17,0,0,0,0,0,1,0,0,1,0,2,0.087872,0.339343,0.053974,0.068325,0.291002,0.051573,0.131547,0.168786,0.209923,0.609069,0.135994,0.214607,0,0.269578,0.493265,0,0.320717,1.170661,0.145833,0,0,0,0
0,0,0,0,0,0,0,0.032,-1.259,1.218,-0.58,0,0,0,0,0,0,0,0,0,0,0.206253,0.19779,0.071015,0.088581,0.147081,0.039496,0.078814,0.207786,0.566841,0.606131,0.061987,0,0,0.45507,0.29214,0.072825,1.837605,0,0.1875,-0.021635,0,0,0
0,0,1,0,1,0,0,0.509,-2.117,1.653,-0.122,0,0,0,0,0,0,0,0,1,0,0.279815,0.225604,0.15385,0.241548,0.157453,0.110186,0.105893,0.240587,0.912647,0.485925,0.238327,0,0.450619,0,0.076701,0.645564,0.787073,0,0.009375,-1.042672,0,0,0
0,0,0,0,0,0,0,0.436,-2.024,1.606,-2.252,0,1,0,0,1,0,0,1,0,1,0.433777,0.275459,0.352232,0.306733,0.147747,0.26734,0.243504,0.24541,1.507172,0.548366,0.81206,0,0.287162,0.031683,0.068575,0.011674,0.230375,0.00966,0.120969,0,0,0,0
0,0,0,0,0,0,0,0.449,-3.065,0.813,-0.832,0,0,0,0,0,0,0,0,0,0,0.549512,0.423836,0.625426,0.46833,0.279642,0.421271,0.157683,0.206789,2.00112,0.604908,0.602751,0,0,0.138215,0,0.935384,0.407693,0,0,-0.220833,0,0,0
0,1,0,1,0,4,-1,4.359,-6.37,3.912,-4.474,0,0,0,0,0,0,0,0,0,0,1.330523,0.942851,1.18232,0.998622,1.103701,0.777103,0.571553,0.972157,5.050436,2.283738,1.457706,0.143056,0.273813,0,1.333474,0.970311,1.766006,0.541249,0.6125,-0.697917,0,0,1
0,1,0,1,0,0,0,2.841,-2.194,2.367,-2.285,0,0,0,0,0,0,0,1,0,1,0.592421,0.446839,0.666696,0.620977,0.528953,0.566804,0.371062,0.232775,2.546666,1.016601,0.325837,0.369346,0.289583,0,0.894511,0.198299,0.379041,0.156444,0.589719,-0.770833,0,0,2
0,0,0,1,0,5,0,4.99,-3.595,2.759,-5.347,0,0,0,0,0,0,0,0,1,0,1.438524,1.504046,0.931298,1.233452,1.394315,0.858722,1.057212,1.797043,5.84331,4.230996,0.943152,0.808562,0.654175,0.497844,0.44317,0.359622,1.314036,1.630677,0.892758,-0.38378,0,0,1
0,1,2,1,1,4,0,4.034,-5.246,4.517,-4.863,0,1,0,0,0,1,0,0,1,1,1.593112,1.107573,1.166106,1.512334,1.164598,0.642306,0.867266,1.424556,6.283028,2.886312,2.217937,0.844636,0.190197,0.814305,0.712832,0,1.509974,0.30093,0.904978,-1.008631,0,0,1
0,0,1,0,0,0,0,1.101,-2.116,4.411,-1.538,0,0,0,0,0,0,0,0,0,1,0.728778,0.430206,0.577104,0.600355,0.272582,0.258997,0.221449,0.450711,2.609258,0.718263,0.227171,0.439097,0.596696,0.175681,0.442451,0,1.011614,0,0,-0.109623,0,0,0
0,1,0,1,0,3,0,4.086,-2.772,3.294,-0.224,0,1,0,0,1,0,1,1,0,1,0.256771,0.500994,0.268027,0.207449,0.479648,0.162792,0.391102,0.317146,1.473914,0.963088,0,0,0,0,1.754264,0.319789,0.500102,0,2.728633,-0.041667,0,0,0
0,0,0,0,0,0,0,1.167,-1.365,0.681,-3.452,0,0,0,0,0,0,0,0,0,0,0.589796,0.628793,0.485874,0.672445,0.359673,0.368339,0.250829,0.489962,2.182187,1.054584,0.79874,0.146737,0.443592,0.896232,0,0.515622,0.288881,0.00966,0.104167,-0.395833,0,0,0
0,3,0,1,1,1,-3,4.898,-4.499,5.617,-2.174,0,2,1,1,1,0,0,2,1,3,0.539696,0.823238,0.275402,0.505745,0.532685,0.303461,0.446143,0.858541,1.691703,1.658832,0.708477,3.389586,0.123269,0.662925,0.999214,1.578394,2.961717,0.238533,0.498106,-0.708333,0,0,0
0,0,1,0,1,0,-2,0,-3.113,0.199,-1.33,0,0,1,0,0,1,0,0,1,0,0.29947,0.22058,0.193371,0.281776,0.069509,0.128611,0.159686,0.095785,1.296552,0.211991,0.057737,0,0.964408,0.078522,0,0,0,0,0.171644,-0.809375,0,0,0
0,3,0,2,1,4,-3,5.276,-4.53,8.243,-2.778,2,2,0,1,2,0,1,1,3,2,0.927889,1.029695,0.734168,0.855355,1.619483,0.485882,0.479369,1.293898,4.164685,3.07533,1.06401,3.068607,0.210036,1.227026,2.728578,0,2.040038,0,2.244178,-0.13432,3,0,0
0,0,0,0,0,0,0,0.437,-2.644,2.569,-0.7,0,0,0,0,0,0,0,0,0,0,0.461274,0.494442,0.217051,0.31089,0.347807,0.148277,0.129443,0.561091,1.462449,1.233241,0.2515,0.115256,0.024883,0,2.288202,0,2.280633,0,0.098958,-0.0625,0,0,0
0,2,1,1,1,3,-3,0.985,-3.597,2.792,-2.104,1,0,1,1,0,1,0,0,1,0,0.354016,0.366821,0.215046,0.364254,0.289896,0.298297,0.207647,0.313377,1.52226,1.03828,0.971087,0.465715,0,0.509609,0.618368,0.072921,0.206442,0,0.328869,-2.55133,0,0,1
0,1,0,0,0,3,-2,4.074,-3.931,0.639,-7.519,1,0,0,0,0,1,0,0,1,1,1.075792,0.842619,0.926765,0.914321,0.706278,0.912662,0.598273,1.22542,5.189363,2.406411,0.807804,0.202017,1.498297,0.03244,0.16372,1.578725,1.4359,1.197034,0.964047,-0.75,0,0,2
0,0,1,0,1,0,-2,0.782,-2.486,0.485,-2.821,0,0,1,0,0,0,0,0,1,0,0.67895,0.187429,0.56724,0.430825,0.120013,0.402197,0.174273,0.229756,2.326682,0.383605,0.703926,0.4082,0.259646,0,0.099135,0.028663,1.526954,0.58818,0,-0.208333,0,0,0
0,1,0,0,0,0,0,0.306,-1.874,0.967,-1.78,0,0,0,0,0,0,0,0,0,1,0.650469,0.329262,0.591328,0.484528,0.14808,0.192337,0.196813,0.297188,2.324051,0.635904,0.482825,1.153932,0.386368,0.651246,0.324852,0.444302,0.114211,0,0.272006,0,0,0,1
0,4,1,3,1,6,-2,3.88,-5.856,9.211,-4.456,1,1,0,0,0,0,0,0,1,1,1.133158,0.583455,1.791585,1.313961,0.50058,1.188129,0.406984,0.826862,4.657125,2.009649,1.030231,1.239004,1.778815,1.525527,1.044028,1.334538,1.862203,0,1.726545,-1.125777,0,0,0
0,1,0,0,2,0,-8,1.708,-9.537,3.04,-4.753,0,0,0,1,0,1,0,0,1,0,1.384039,1.033008,0.971174,1.012705,0.753895,0.727791,0.501226,1.314189,5.714614,2.589124,0.433631,1.418686,0.353221,2.734656,0.654536,3.36591,0.842254,0.404234,0.614583,-0.458333,0,0,0
0,1,1,1,1,0,-2,0.845,-3.689,2.001,-1.415,1,0,0,1,0,1,0,0,1,0,0.559217,0.47737,0.528952,0.605907,0.471316,0.29542,0.237398,0.496462,2.180821,1.295888,0.945915,0.038084,0.277802,0,0.032002,0.472454,0.266335,0.660891,0.969178,-1.965179,0,0,0
0,0,0,0,0,0,0,0.591,-2.581,2.212,-2.452,0,0,0,0,0,0,0,1,0,0,0.275131,0.411933,0.209754,0.226391,0.27108,0.184021,0.167247,0.518116,1.401472,1.163412,0.020153,0,0.105507,0.100361,0,0.26452,1.811643,0,0.572024,-0.166667,0,0,0
0,0,3,1,3,0,-8,2.931,-7.856,4.224,-3.282,2,0,3,3,0,3,0,0,4,0,0.838083,0.663818,0.578211,0.741651,0.661636,0.409936,0.373458,0.899848,3.231149,2.498721,1.307722,0.043601,2.082777,0.044539,0.596569,1.047495,1.115154,0.032616,0.366543,-3.264583,0,0,0
0,1,1,0,1,0,-2,0.032,-2.18,0.472,0,0,0,0,1,0,0,0,0,0,0,0.157812,0.092653,0.177304,0.11787,0.03284,0.043873,0.08928,0.038688,0.979585,0.074164,0,0,0.052808,0.315608,0.808192,0.383566,0,0,0.915774,-0.041667,0,0,0
0,1,0,1,0,2,-2,1.366,-4.236,1.455,-2.167,0,0,0,0,0,0,0,0,0,0,1.516126,0.310873,1.638858,1.471225,0.324353,1.274595,0.203649,0.50683,3.876457,0.890666,0.619169,0.62804,0.513583,0,0.425315,1.821645,0.00592,0.058038,0.836458,0,0,0,0
0,1,0,1,1,2,-3,3.663,-7.59,3.793,-3.145,0,1,0,1,0,0,0,1,0,2,2.088301,1.001183,2.345056,1.533623,0.829829,1.37284,0.643294,0.835068,7.513949,2.582568,1.68085,0.867967,3.333717,1.004994,0.055704,0.150833,0.236939,0.119653,0.154167,-1.612798,0,0,2
0,1,0,1,0,3,-2,2.291,-5.598,2.586,-2.547,0,0,0,1,1,1,0,0,1,1,0.881808,0.551958,0.923856,0.839986,0.287758,0.509488,0.250137,0.517104,3.932259,1.359729,0.866258,0.061206,0.250638,0.616273,1.210791,1.130892,0.089227,0.92026,1.333333,-0.983333,0,0,1
0,0,0,0,0,0,-4,0.736,-0.738,2.289,-1.123,0,2,0,0,0,0,0,0,1,1,0.359517,0.276209,0.376097,0.39093,0.139117,0.148668,0.127653,0.291851,1.355435,0.705039,0.475328,0.475133,0.643101,0.79681,0.745057,0.148301,0.183548,0,0.554447,-0.027564,0,0,0
0,1,0,1,0,0,0,1.622,-3.44,3.926,-2.498,0,1,0,0,0,0,0,0,0,0,0.647327,0.796911,0.246722,0.395099,0.45229,0.276367,0.315867,0.64644,2.074158,1.613481,1.091482,0.178913,0.068612,1.378,0.768115,0.072825,0.791618,0,2.885214,-0.229167,0,0,0
0,1,0,1,0,1,-2,0.44,-2.106,0.141,-1.45,0,0,0,1,0,0,0,1,1,1,0.366523,0.193527,0.350083,0.305433,0.116371,0.190459,0.189573,0.127836,1.630898,0.3142,0.380628,0.277383,0.226777,0.565659,0.231943,0,0.806091,0,0.308469,-0.306548,0,0,0
0,0,2,0,2,0,-4,0.051,-5.057,1.538,-1.988,1,0,1,1,0,1,0,0,1,0,1.130276,0.652591,0.942975,0.674125,0.263137,0.523971,0.220295,0.392936,3.300284,1.237852,1.199023,0,0.921775,0.500468,0.917501,0.930029,0.043454,0,0.223889,-1.313447,0,0,0
0,0,0,0,0,0,0,0.079,-1.763,0.9,-0.185,0,0,0,0,0,0,0,0,0,0,0.245802,0.161348,0.256989,0.265049,0.062906,0.095039,0.083638,0.175339,0.912659,0.309501,0.095734,0,0.01499,0,0.231298,0,1.023573,0,0,0,0,0,0
0,0,1,0,0,0,-1,0.902,-3.878,0.702,-1.366,0,1,0,0,0,1,1,0,1,0,0.511699,0.978203,0.381027,0.418405,0.557884,0.366221,0.300274,0.62137,1.833077,1.40049,0.563867,0.955627,0,0.743478,0.045556,0.331147,0.021081,0,0.2,-0.335897,0,0,1
0,2,0,0,1,1,-3,1.816,-6.818,1.962,-4.676,0,0,0,0,0,0,0,1,0,0,1.312627,0.994282,1.048023,0.992112,0.763488,1.086639,0.4779,1.105699,5.02124,2.514025,1.001767,0.389635,0.267631,0.941932,0.562,0.895598,0,0.489284,1.074107,-0.442155,0,0,0
0,2,0,2,0,7,0,4.677,-1.866,7.522,-3.262,0,0,0,0,0,1,0,1,0,3,1.015422,0.97553,1.141719,1.002257,0.820579,0.542388,0.573667,0.836768,4.151994,2.299872,0.247901,1.788172,0,1.312106,0.451432,0,2.1287,0.33715,0.298053,-0.502047,0,0,0
0,0,1,0,1,2,0,0.944,-1.612,0.955,-1.082,0,0,0,0,0,0,0,0,1,0,0.340828,0.192933,0.462959,0.332493,0.106812,0.160894,0.114078,0.159271,1.589783,0.413415,0.748658,0.067532,0.769622,0,0,0.06545,0,0.035886,0.44053,-1.001006,0,0,0
0,0,1,0,1,0,-2,0.116,-1.238,1.219,-0.56,0,0,0,0,0,1,0,0,1,0,0.225746,0.206185,0.179183,0.213707,0.105115,0.095871,0.080095,0.295616,1.114073,0.831863,0,0,0.248125,0.039208,0.481885,0,0.090337,0.587213,0.046875,-2.372619,0,0,0
0,1,4,0,2,0,-3,0.381,-8.093,1.066,-6.043,0,0,2,0,0,1,0,0,2,0,1.301819,0.756787,0.805605,1.021205,0.41758,0.619911,0.50255,0.56112,4.680401,1.501242,1.608288,0,1.944872,0.191523,0,0.025285,1.274306,0.148407,2.24312,-2.542262,0,0,1
1,1,0,0,0,0,0,2.845,-0.412,1.848,-2.215,0,0,0,0,0,0,0,0,0,0,0.284126,0.389419,0.157676,0.195186,0.500672,0.107189,0.248172,0.407819,1.169124,1.067864,0.449112,0,0.464299,0.156939,0,0,0.087767,0,0.176873,-0.021635,0,0,0
1,2,1,0,1,4,-3,2.051,-2.974,3.743,-0.529,0,3,1,0,3,1,3,3,1,3,0.39414,0.430072,0.292431,0.31601,0.615041,0.187685,0.193576,0.571028,1.483022,1.397903,1.043792,0.536075,0.054813,1.446315,2.169055,1.168081,1.103789,0,0.758333,-1.936359,0,0,0
1,0,0,0,0,2,0,2,-0.062,0.601,-0.6,0,0,0,0,0,0,0,0,0,0,0.049672,0.429309,0.047132,0.048004,0.697107,0.03306,0.11153,0.488361,0.258782,0.912465,0.77633,0,0.43639,0,0.087149,0,0.03069,0,0.020833,0,0,0,0
0,1,2,0,2,1,-3,0.904,-1.12,1.525,-1.83,0,0,1,0,0,1,0,0,1,0,0.463511,0.284419,0.663803,0.420507,0.277612,0.369648,0.213159,0.162513,1.709201,0.60087,0.003667,0.606094,1.427004,0.128021,0,0.792087,0.343206,0.291232,0.950763,-0.489583,0,0,0
1,1,2,1,2,4,-6,8.345,-1.718,2.212,-4.628,2,1,2,3,2,1,1,1,2,2,0.809739,1.16545,0.771269,0.918096,1.310909,0.295338,0.679146,1.826801,3.210444,3.735203,2.148032,1.269478,0.538922,0.309475,1.138053,0.509339,0.826573,1.722102,1.9525,-1.27381,0,0,0
1,1,0,1,0,0,0,0.284,-1.65,1.348,-0.526,0,2,0,0,0,0,0,0,0,0,0.314409,0.36659,0.115685,0.224261,0.160689,0.132509,0.094636,0.179845,1.008907,0.571704,0.170942,0.630648,0,1.680966,0.34387,0.224675,0,0,0.139167,-0.114583,0,0,0
1,1,0,0,0,0,-6,1.936,-5.924,2.763,-6.959,0,1,0,0,0,0,0,0,0,0,2.169329,1.105977,1.852741,1.873789,0.780871,0.916443,0.581123,1.572671,6.508954,3.019159,1.682696,0.778504,4.038277,0.562781,0.147185,0.030216,2.20131,0.532386,0.185974,-0.166667,0,0,0
1,2,0,2,0,8,0,2.4,-1.447,0.606,-0.017,1,2,1,1,2,1,1,1,1,2,0.295163,0.663199,0.149509,0.22853,1.022474,0.114303,0.308701,0.479375,0.692636,1.489893,0.020153,0,0,0.396353,2.060462,1.070941,0.012569,0.076903,2.464583,-0.05,0,0,0
1,1,1,1,0,3,0,2.989,-1.144,3.831,-0.725,0,2,0,0,2,0,1,1,0,2,0.528845,0.337443,0.282649,0.421531,0.204979,0.212161,0.146167,0.432576,1.84725,0.912043,0.490872,0.364023,0.491269,0.061103,2.174408,0.062134,0.646888,0,1.179762,-0.125,0,0,0
1,1,0,1,0,4,0,2.709,-0.115,1.538,-0.104,0,1,0,0,1,0,0,0,0,1,0.159902,0.401181,0.062724,0.09627,0.492833,0.044734,0.228978,0.45325,0.456003,1.385368,0.148982,0,0,0,0.202876,0.716505,0.545278,0,0.020833,0,0,0,0
0,2,2,0,0,1,0,0.768,-3.766,3.193,-1.812,0,1,0,0,0,0,0,0,0,0,0.6326,0.684088,0.519896,0.551594,0.423111,0.412239,0.270606,0.371629,2.611462,1.174903,0.539883,0.443893,0.178964,0.603921,1.553641,0.900091,0,0,0.342857,-0.3,0,0,0
1,2,1,2,0,3,0,2.994,-1.7,1.451,-1.169,0,2,0,0,2,0,1,2,0,2,0.257533,0.256774,0.154271,0.253539,0.168822,0.150147,0.092885,0.167779,1.120442,0.49731,0.048362,0,0.867517,0,3.077463,0.331536,0,0,0.941667,-0.135417,0,0,0
1,3,1,4,0,11,-1,9.044,-0.422,5.64,-5.58,0,0,0,0,1,0,0,1,0,1,1.077987,0.74501,0.95698,0.911638,1.006049,0.39418,0.561884,0.985206,3.267614,2.761284,0.667839,1.721518,1.181182,0.190417,1.466507,0.064812,1.559911,0.33421,2.868155,-0.04375,0,0,0
1,2,0,1,0,3,0,4.788,-1.222,4.086,-2.735,0,0,0,0,1,0,0,2,0,2,0.671676,1.48557,0.526494,0.659315,1.147742,0.258524,0.650495,1.306197,2.513847,3.519971,0.42023,1.957921,0.124386,2.558699,2.977805,0.480116,0.893815,1.621425,1.001679,0,0,0,0
0,1,0,2,0,5,0,6.889,-2.556,5.303,-3.061,0,2,0,0,1,0,0,1,0,3,1.132599,1.057755,1.250348,1.158329,1.164164,0.527587,0.496282,1.350634,4.256923,3.29674,0.610185,1.79134,0.454604,1.574343,1.561319,0.145316,1.238101,1.121102,0.454464,-0.760417,0,0,1
0,1,0,0,0,1,0,0.867,-2.042,0.297,-1.813,0,1,0,1,0,0,0,0,0,0,0.513498,0.597464,0.239732,0.407389,0.372687,0.325705,0.193678,0.461415,1.724973,1.196377,0.317404,0.324191,0,0.209395,0,0.176461,0.615712,0,0.399211,-0.458333,0,0,0
1,2,1,1,1,0,-3,2.492,-3.395,3.668,-2.526,2,0,1,1,0,1,0,0,2,0,0.751067,0.77881,0.560926,0.633927,0.791638,0.358786,0.448409,1.124457,2.923698,2.184278,0.52575,0.181305,1.11743,0.652188,1.937662,0.437838,0.905628,0.687458,1.956399,-1.961746,0,0,0
1,0,0,0,0,0,-1,3.837,-1.794,2.401,-3.084,1,2,0,0,2,0,1,3,0,2,0.543491,0.474877,0.704712,0.736072,0.397275,0.309895,0.434281,0.499562,2.762602,1.264617,0.460733,0.396418,0.582191,0.095009,0,0.013554,0.753361,0.00966,0.300924,-0.166667,0,0,0
1,1,2,0,1,2,-3,5.608,-5.375,2.95,-7.544,0,1,0,0,1,0,1,0,0,1,1.479897,1.647903,0.873686,1.062395,1.553638,1.001045,0.799417,2.021037,6.496067,4.354221,4.053962,0.369787,0.748257,0.209449,1.01767,0.150833,0.832411,0.538018,0.279303,-0.622917,0,0,2
1,2,1,3,1,5,-2,6.548,-5.023,7.703,-5.617,0,2,0,0,2,1,2,3,1,2,0.945371,1.156917,0.841215,0.802666,1.533246,0.493918,0.750529,1.666787,4.391819,3.364551,1.062575,1.240037,1.229163,1.149304,2.128981,2.047873,2.345547,1.249502,3.924505,-1.649191,0,0,1
1,0,0,0,0,3,0,1.227,-0.945,0.602,-3.143,0,1,0,0,0,0,0,0,0,0,0.757729,0.433813,0.825195,0.621304,0.307933,0.402839,0.433175,0.325478,3.200275,0.730749,0.120013,0.84029,0.310209,0.176919,0.014778,0,0.831007,0,0.355208,-0.3125,0,0,1
1,2,0,0,0,0,0,3.621,-3.934,4.594,-2.191,0,2,0,0,0,1,0,0,1,0,0.689706,1.195829,0.491932,0.75637,0.831256,0.572539,0.582361,0.979575,3.063699,2.513824,0.819375,2.015665,0.136624,2.820466,1.343593,0.771652,0.060802,0.991307,0.781386,-0.798958,0,0,0
0,0,0,0,0,0,0,0.189,-2.282,0.89,-0.58,0,0,0,0,0,0,0,0,0,0,0.168303,0.217563,0.048459,0.059066,0.247683,0.108677,0.101199,0.349997,0.372651,0.823428,0.25126,0,0,0.733057,0.862035,0.260113,0.133805,0.849959,0,0,0,0,1
1,0,0,0,0,0,-1,0.676,-1.568,0,-1.552,0,0,0,0,0,0,0,0,0,0,0.340342,0.265978,0.438055,0.408029,0.293444,0.239472,0.334006,0.401291,1.41134,0.811241,0.587336,0,0.422522,0,0,0,0.222929,0.166457,0,0,0,0,0
1,1,0,0,0,0,0,1.412,-0.61,3.025,-1.76,0,0,0,0,2,0,0,2,0,3,0.637646,0.429083,0.834228,0.688694,0.310997,0.278868,0.269127,0.638002,2.450836,1.503742,0.296237,0.59525,2.053765,0.277054,0.254891,0.578354,0.320717,0.205185,0.977137,-0.782197,0,0,0
1,0,0,0,0,0,0,2.387,-3.184,3.352,-4.941,0,0,0,0,0,0,0,0,0,1,1.374966,1.097497,1.330261,1.320681,0.606816,0.569782,0.724751,1.475223,4.954517,2.616815,1.600588,0.250344,0.418298,0.589149,0.146001,0.117649,1.201159,0,0.924463,-0.083333,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,2.747,-2.233,0,-5.199,0,0,0,0,0,0,0,0,0,0,1.220504,0.965636,0.898208,0.991507,0.708166,0.701807,0.641449,1.207195,4.339486,1.692325,1.055613,0.478602,0.289452,0.632425,0,0.0355,0.654055,0.166457,0.486864,-0.269231,0,0,1
1,1,0,0,0,1,0,3.038,-0.068,0.483,-1.364,0,0,0,0,0,0,0,0,0,0,0.277292,0.368617,0.319643,0.233884,0.466045,0.121157,0.191644,0.553883,0.968183,1.293326,0.135874,0,0.176888,0.156123,0.258331,0,0.058726,0.166457,0.125,-0.021635,0,0,0
1,0,0,1,0,0,0,3.436,-0.315,1.359,-0.077,0,0,0,0,0,0,0,0,0,0,0.204641,0.180858,0.288218,0.219669,0.226335,0.0803,0.103138,0.150817,0.852039,0.53207,0.020153,0,0,0,0.350549,0.261327,0.985758,1.252174,0.085303,0,0,0,0
1,4,0,0,0,4,0,1.699,-2.408,0.96,-2.4,0,1,0,0,1,0,1,1,0,1,0.515594,0.603658,0.286449,0.45266,0.467343,0.278922,0.473871,0.547729,2.223034,1.225004,0.183867,0.475578,0,1.196233,0,1.0216,0,0.151293,1.832499,-0.125,0,0,0
1,0,2,0,2,0,-6,4.632,-6.678,1.806,-3.152,1,0,0,0,1,1,0,0,1,0,1.281966,1.114181,1.154754,1.324459,1.084489,1.638021,0.858167,1.423109,6.055667,2.310796,0.3456,0.373183,0.820294,1.749682,0.751851,0.742803,1.077452,0.992913,0.506548,-1.120833,0,0,1
1,1,2,1,0,4,0,4.216,-2.212,3.309,-1.146,1,0,0,1,1,0,0,1,1,1,0.54095,0.540903,0.536797,0.582508,0.644795,0.229192,0.285741,0.969763,1.789395,1.816157,0.195911,1.408011,0,0.470349,2.47812,0.105699,2.360741,1.398225,0.611607,-1.249851,0,0,0
0,3,0,3,0,6,0,2.201,-0.255,1.822,-0.343,0,2,0,0,2,0,2,1,0,2,0.19766,0.260523,0.357388,0.244459,0.14001,0.103917,0.122553,0.214237,1.247192,0.524113,0,1.554248,0.088092,0.673873,0.469259,0,0.649872,0.163399,4.187359,0,0,0,0
